,oat_C,wb_C,occ,tons,chw_sup_C,chw_ret_C,chw_dT_C,chw_flow_m3h,cw_sup_C,cw_ret_C,cw_dT_C,cw_flow_m3h,approach_C,dp_kpa,chiller_kw,tower_fan_kw,chw_pump_kw,cw_pump_kw,plant_kw,kw_per_ton,plant_kw_per_ton,tower_fan_kw_per_ton,pumping_kw_per_ton
2025-06-02 16:00:00,13.58630829394616,11.394932769727367,0.7704198748968186,112.96235258399948,6.180841545249672,12.327514417570974,6.146672872321303,56.91065528013955,14.138557372297218,17.677470032133815,3.5389126598365963,40.0,2.7436246025698514,158.00449648906883,389.4810675307793,15.340552149526903,19.877488776586222,6.479748885230843,431.17885734212325,3.4478838181168268,3.8170137880361166,0.13580234298076943,0.23332762693852066
2025-06-02 17:00:00,12.06174345435721,9.05041649172991,0.5762484142748427,100.3245654441361,6.246119331215975,12.100237838952314,5.85411850773634,51.45443599250782,12.6390335763885,16.223169682835774,3.584136106447276,40.0,3.588617084658589,151.22208947698593,329.3991017726218,15.60691039783197,13.63467763142907,7.826678111841552,366.46736791372444,3.283334448690353,3.6528178945144307,0.15556419635350818,0.21391924947056948
2025-06-02 18:00:00,12.857178879520813,11.90043084090325,0.5244892054363672,106.14260196061379,6.37479954551229,12.458639904778614,6.083840359266324,51.73987592028349,15.929277686026513,18.87652713676661,2.9472494507400997,40.0,4.0288468451232635,146.0088727195881,357.6465220828967,13.891388014396602,12.165453988724616,6.496903012516426,390.20026709853437,3.369490812139768,3.6761890126202625,0.13087476430577105,0.17582343617472332
2025-06-02 19:00:00,11.374322500154271,10.28467210272862,0.39940399295428225,71.25104231976734,6.313364179384733,12.623305458114142,6.3099412787294105,31.772764139343366,14.270695743516894,17.567020275743893,3.296324532226997,40.0,3.9860236407882734,150.26310211359342,290.9805801189551,20.140413918251998,10.9682030645437,7.282464287163966,329.3716613889148,4.083878223325692,4.62269253424713,0.28266834087652914,0.25614597004490897
2025-06-02 20:00:00,10.527421359573452,9.214821717261156,0.270855567869785,40.0,6.4530703767430095,12.791157459315727,6.338087082572718,18.80181359153703,12.66254276856391,16.223519458975506,3.560976690411597,40.0,3.4477210513027545,158.80213759963917,219.84770001215185,18.670377996596166,6.0,5.0,249.518078008748,5.496192500303796,6.2379519502187,0.46675944991490415,0.275
2025-06-02 21:00:00,10.890465880991904,9.032064623406175,0.3719883383273943,41.67248893335235,6.1732046940107805,11.636396945390267,5.4631922513794855,23.942590763297698,12.773423239152994,16.80466672885113,4.03124348969814,40.0,3.741358615746818,157.93776875428398,209.86952615340934,16.195812871397553,6.0,5.0,237.0653390248069,5.036164902198616,5.688773219280237,0.3886452018092762,0.26396311527234484
2025-06-02 22:00:00,14.135250836836248,10.755455412792152,0.4366834038390936,117.76474253700849,6.2697498509387195,12.015466749654522,5.745716898715801,60.53639804117513,14.5753132120044,18.205530200864505,3.6302169888601066,40.655248145748224,3.819857799212247,149.8892633061903,399.5375979849417,15.453936355867496,19.742574525237345,7.9282633511887015,442.66237221723526,3.3926758499844207,3.758870122593145,0.13122719094818194,0.2349670816605426
2025-06-02 23:00:00,17.09616154278891,14.199822480716652,0.3290286161410525,101.1170081553177,6.3248386939389345,12.478142183224918,6.153303489285984,50.619845060090974,18.686978799004,22.458705219369932,3.771726420365932,40.0,4.487156318287346,152.80190799086628,382.2770301973929,23.142394111841078,16.203660731835882,7.752553786472313,429.3756388275422,3.780541346814849,4.246324596234224,0.22886747278256006,0.23691577663681443
2025-06-03 00:00:00,16.850473579333258,12.701142369891302,0.39911071848389473,160.0491589012147,6.5424834107166445,12.482309172092918,5.939825761376274,83.23023930045915,17.321669725693532,21.39386355235157,4.072193826658038,49.110727099784185,4.62052735580223,164.25561265030927,469.2086019034927,33.537167509143465,28.850598855518832,7.3057685017643355,538.9021367699193,2.9316530316357174,3.367103835281881,0.20954291631012711,0.22590788733603745
2025-06-03 01:00:00,16.674111214750333,14.187735322703421,0.36086818864291126,131.44045679209398,6.45827869684037,12.193875643796337,5.735596946955967,69.67080531244542,18.133472059664403,22.14045013674231,4.006978077077906,40.0,3.945736736960981,165.007801807699,456.31500087868,23.111761589384873,20.542059729182657,5.0,504.9688221972475,3.471648014739149,3.841806659238732,0.17583445883744847,0.19432418566213464
2025-06-03 02:00:00,20.321602257522123,15.45717217455081,0.39341609911813125,195.65208675114332,6.468864331902033,12.678772194023647,6.209907862121614,93.72420894449331,19.54485428606424,23.062313192841465,3.5174589067772244,57.00989314589252,4.0876821115134305,174.92836403298577,583.0617153480491,28.234386751130227,26.036101542497423,9.322485916481064,646.6546895581579,2.9800945393936207,3.305125441266877,0.14430915212799403,0.1807217497452624
2025-06-03 03:00:00,18.93326218224807,14.486357476566978,0.3438812386145528,150.00155466400514,6.690229110224152,12.721876012930299,6.0316469027061475,73.98471230769196,18.806728993113893,22.69737338637818,3.8906443932642905,40.0,4.320371516546915,161.90563027872113,464.64766526750225,30.297844815311144,20.062915948382468,5.0,520.0084260311959,3.097618996738309,3.466686909985599,0.20198353865849308,0.1670843745887965
2025-06-03 04:00:00,19.246976616331047,12.928181930699328,0.3283504265052998,138.86456803310475,6.612185991284004,12.770590425244063,6.158404433960058,68.11297165976208,17.29955781844153,22.189436090421744,4.889878271980212,40.0,4.371375887742203,157.3847200752629,453.5726697325773,27.11564623871636,18.99452034126354,5.798148115039947,505.48098442759715,3.2662951835521317,3.6401005064667937,0.19526684612774728,0.17853847678691528
2025-06-03 05:00:00,19.72805038425738,13.470460647027966,0.34224840106331456,148.60224557823167,6.534597653829871,12.845731622374554,6.311133968544683,67.48631827239475,18.633586775571793,23.104946751931973,4.471359976360181,43.32052204290015,5.163126128543827,169.96969175067446,478.6565080195162,34.293095091800716,28.438573806323337,9.387924698816892,550.7761016164571,3.2210583773952957,3.7063780528572225,0.2307710422434169,0.2545486332185099
2025-06-03 06:00:00,19.368326985643577,13.492790070470548,0.3448162698432729,188.95486367535818,6.759336357540275,12.632094272031756,5.872757914491481,101.39121293712512,17.49446799351546,21.491579156741118,3.9971111632256555,49.350628736809114,4.0016779230449115,161.3512742151126,535.7651185145606,15.976232478062105,29.23127134623441,8.446827706278174,589.4194500451354,2.8354132203500955,3.119366385073909,0.08455052263439347,0.19940264208941993
2025-06-03 07:00:00,19.05358549288434,14.113498562048749,0.33584302773318925,152.35836955437122,6.676219752830409,13.031538351279778,6.355318598449369,70.24921849880066,18.369322613393436,22.557272735290628,4.187950121897191,42.462551986087234,4.255824051344685,167.06971625549554,469.35032309320525,19.28409882617434,22.921114575545477,6.899561145157673,518.4550976400827,3.080568034864084,3.402865882304318,0.12657065629264652,0.19572719114758722
2025-06-03 08:00:00,17.403299674834443,12.554599390285667,0.4640056536289554,127.87284577405777,6.742829572353552,12.80788594230525,6.065056369951698,62.58052200032594,16.649774479956065,21.048426290627,4.398651810670936,40.0,4.0951750896704,166.67081240777566,428.33188330151415,20.500503404320597,20.30832756399584,5.308479260627171,474.44919353045776,3.3496703753535457,3.7103201282372003,0.1603194429608889,0.20033030992276568
2025-06-03 09:00:00,19.250448914100684,14.537947654283766,0.6734892241628678,205.5886309085132,6.72231815062353,12.816951897258203,6.094633746634673,100.1468960287285,18.792917582171338,23.034488969484823,4.241571387313485,60.06524944681803,4.254969927887573,167.60707699099342,610.3336600834197,22.40545965303796,35.94587834601776,5.519755651066017,674.2047537335413,2.9687130917030995,3.2793873413825203,0.10898199746759524,0.2016922522118256
2025-06-03 10:00:00,17.91344908219592,12.115652676477703,0.7180242367415728,151.08316351030024,6.5115162951404635,12.86807021922694,6.3565539240864775,71.27083333084533,16.690873515421597,21.03486191206865,4.343988396647053,40.94752262700495,4.575220838943894,178.45254403622923,465.23317112947046,21.05333667683941,26.226262264313764,7.014055520734537,519.5268255913583,3.0793184384026535,3.4386811443482848,0.1393493238272316,0.2200133821183994
2025-06-03 11:00:00,18.735339864844168,15.509676101807866,0.7788473659589297,191.2689038023659,6.507597867708017,11.957438585414792,5.449840717706775,107.37251161392874,19.357404286838776,23.685087173360117,4.327682886521341,53.83990353257514,3.8477281850309097,167.22847933150595,594.1184295790059,16.916248274793848,36.036780989417025,7.603558393538234,654.675017236755,3.1061945657036643,3.4227990238978774,0.0884422294398312,0.22816222875438183
2025-06-03 12:00:00,16.084597460586377,11.936268404301511,0.8435816204363447,174.30530854555283,6.479631211600178,11.914505586594576,5.434874374994398,100.5181923429007,16.274537157548874,20.155371804989358,3.8808346474404853,49.31218174857101,4.338268753247362,158.39127024320723,515.7200009686584,18.28994385892969,34.04196417275349,8.179063901077841,576.2309729014194,2.958716548979232,3.305871620948524,0.10493050390458881,0.24222456806470305
2025-06-03 13:00:00,13.463078633179668,11.611499266265204,0.9189234551578054,148.80262013620433,6.544442351440607,12.153607026528398,5.609164675087791,80.79082072099155,16.088838932132568,20.215417459456397,4.126578527323831,40.0,4.477339665867362,153.3703865720589,487.0314243794747,20.234754022527508,23.44997615460465,5.0,535.7161545566069,3.273003015227,3.6001795806165697,0.135983855687527,0.19119270970204272
2025-06-03 14:00:00,14.907646864449955,13.713968722465186,0.7919576134945641,157.0335340144953,6.3926182133533365,12.691233406060041,6.298615192706705,78.96645466767384,17.53917769436116,21.211204445324576,3.6720267509634157,41.97330869236109,3.8252089718959756,162.6806006927465,495.1120811257283,20.178753374068634,26.750148376767157,5.87893870866209,547.9199215852261,3.1529066974957463,3.489190541522483,0.12849964500070407,0.2077841990260332
2025-06-03 15:00:00,16.44530403526017,14.937843292981904,0.8470214304102437,171.2181018032434,6.507721206572272,12.55272352829116,6.045002321718887,84.73827946151611,18.995668407131387,23.157579865320656,4.1619114581892696,45.33194369878142,4.057825114149482,152.58703839848175,524.4897235040225,18.145089667413004,26.876898329584872,7.540703844924844,577.0524153459452,3.0632843021863656,3.3702769115444897,0.10597646788693273,0.20101614147119193
2025-06-03 16:00:00,13.468995663852661,12.392940878380033,0.7698339856580032,85.88670076515834,6.2450612946587265,12.057723269341217,5.812661974682491,45.62518894652689,15.865705222295727,19.841374177282553,3.9756689549868267,40.0,3.4727643439156943,144.19329233026315,349.39834720498226,12.088639192144147,10.467038488098478,7.491694529681615,379.44571941490653,4.068130968965136,4.417979920458609,0.14075100201133986,0.20909794948213228
2025-06-03 17:00:00,12.561573910631688,10.110517800349037,0.6804956019584097,115.63317185798812,6.3047220918419224,11.950634508103674,5.645912416261751,63.4339357698526,13.724296960802386,17.4767762013153,3.7524792405129133,40.0,3.613779160453349,153.0170380219938,379.6794696403635,14.347917246144748,18.1099138297667,5.0,417.1373007162749,3.2834822701798494,3.6074189958965346,0.12408132558852378,0.1998554001281617
2025-06-03 18:00:00,12.094869316013973,12.401586304862,0.4816258208726058,86.91990103540144,6.4856065850342235,11.904678331733711,5.419071746699488,48.7382170966214,15.779947238022135,19.817155473284,4.037208235261865,40.0,3.378360933160134,144.30231717104735,321.09346757057483,13.829636929115356,12.373027569036031,5.0,352.2961320687262,3.694130616184173,4.053112438833083,0.15910783105335924,0.19987399159555194
2025-06-03 19:00:00,12.36938197056614,10.953730774057492,0.3267014637279744,73.4871762345126,6.10280010363957,12.206720840903559,6.103920737263989,37.151769428754356,14.82910095763072,18.719831969068363,3.890731011437642,40.0,3.8753701835732275,154.07395405249946,296.95527974068705,18.16461440141099,10.467205341321824,5.594534374619738,331.18163385803956,4.040912917827215,4.506658859787608,0.2471807372682819,0.2185652046921121
2025-06-03 20:00:00,13.56887092721028,12.500770394373845,0.3664859108029027,103.85086092284712,6.142394965233746,12.136818564866331,5.994423599632585,50.82009757200684,16.171192955911273,20.10764571877091,3.9364527628596364,40.0,3.6704225615374293,162.29314565983938,391.72700598475853,13.928345050401678,16.218412212921653,5.861738796958749,427.7355020450406,3.772015007904271,4.118747771988273,0.1341187249352639,0.2126140391487384
